body,author,title,label,link,time,date,id,
"Circula em redes sociais a imagem de uma suposta capa da revista Veja que mostra o presidente Jair Bolsonaro cercado por seus filhos Carlos, Eduardo e Flávio Bolsonaro com os dizeres: “eles sabiam do pó”. Por meio do ",Plínio Lopes, #Verificamos: É falsa capa da Veja que afirma que família Bolsonaro ‘sabia do pó’,FALSO,https://piaui.folha.uol.com.br/lupa/2019/07/03/verificamos-capa-veja-bolsonaro-2/,14h37,03.jul.2019,817,
Circula pelas redes sociais uma imagem que mostra a deputada federal Maria do Rosário (PT-RS) usando uma blusa com o símbolo do Movimento Brasil Livre (MBL). Por meio do ,Nathália Afonso, #Verificamos: É montagem foto de Maria do Rosário com camisa do MBL,FALSO,https://piaui.folha.uol.com.br/lupa/2019/07/03/verificamos-maria-rosario-mbl/,08h15,03.jul.2019,818,
"Circula pelas redes sociais um tuíte que teria sido publicado pelo ministro da Justiça e Segurança Pública, Sérgio Moro. No texto, o ex-juiz federal teria afirmado que “o crime ",Nathália Afonso, #Verificamos: É falso tuíte de Moro afirmando que ‘crime é impossível acabar porque a mente veio do macaco’,FALSO,https://piaui.folha.uol.com.br/lupa/2019/07/03/verificamos-tuite-moro-macaco/,08h07,03.jul.2019,819,
"O contingenciamento orçamentário imposto pelo governo federal em março deixou o Ministério da Educação com a menor quantidade de recursos dos últimos 10 anos para gastos não-obrigatórios, as chamadas verbas discricionárias. Outras quatro pastas – Meio Ambiente, Defesa, Turismo e Relações Exteriores – estão na mesma situação. Todas têm, hoje, um limite de verbas inferior ao de 2009, no final do segundo mandato do presidente Luiz Inácio Lula da Silva (PT) e após a crise financeira mundial de 2008. ",Maurício Moraes, Limite da União para investimentos e gastos em educação é o menor em 10 anos,,https://piaui.folha.uol.com.br/lupa/2019/07/03/menor-verba-investimentos-educacao/,07h08,03.jul.2019,820,
"Circula pelas redes sociais um texto afirmando que as comitivas presidenciais, incluindo os tripulantes de voos internacionais, contavam com proteção para revistas de bagagem definida pelo Ministério das Relações Exteriores. Isso teria ocorrido durante os governos dos ex-presidentes Luiz Inácio Lula da Silva (PT), Dilma Rousseff (PT) e Michel Temer (MDB). ",Maurício Moraes, #Verificamos: É falso que governo Bolsonaro passou a permitir inspeção de bagagens em comitivas presidenciais,FALSO,https://piaui.folha.uol.com.br/lupa/2019/07/02/verificamos-inspecao-bagagens-presidenciais/,18h26,02.jul.2019,821,
Circulam pelas redes sociais duas fotografias de multidões que estão sendo atribuídas às manifestações que ocorreram ,Plínio Lopes, #Verificamos: Fotos de manifestações lotadas não são de ato pró-governo de 30 de junho,FALSO,https://piaui.folha.uol.com.br/lupa/2019/07/02/verificamos-manifestacoes-governo/,07h01,02.jul.2019,822,
"Circula pelas redes sociais uma fotografia que mostra o presidente brasileiro, Jair Bolsonaro (PSL), sentado atrás de uma mesa, atraindo o olhar de vários líderes mundiais, incluindo a chanceler da Alemanha, Angela Merkel, e o presidente da França, Emmanuel Macron. Isso teria acontecido na reunião do G20, no final de junho deste ano. Por meio do ",Maurício Moraes, #Verificamos: É montagem foto que mostra Bolsonaro cercado por líderes mundiais,FALSO,https://piaui.folha.uol.com.br/lupa/2019/07/01/verificamos-foto-bolsonaro-cercado-lideres-mundiais/,17h53,01.jul.2019,823,
"Circula pelas redes sociais uma foto que mostra o deputado federal Eduardo Bolsonaro ao lado do sargento da Aeronáutica Manoel Silva Rodrigues, preso na Espanha sob suspeita de tentar entrar no país com 39 quilos de cocaína na mala. Por meio do ",Nathália Afonso, #Verificamos: É montagem foto que mostra Eduardo Bolsonaro ao lado de sargento preso por transportar cocaína,FALSO,https://piaui.folha.uol.com.br/lupa/2019/06/28/verificamos-eduardo-sargento/,15h52,28.jun.2019,824,
Circula pelas redes sociais uma foto de um grupo de manifestantes vestindo camisetas da seleção brasileira. Um deles segura um cartaz com a frase ‘Sergio Moro é bom pra burro!’. Por meio do ,Maurício Moraes, #Verificamos: É montagem foto de manifestante com cartaz ‘Sergio Moro é bom pra burro!’,FALSO,https://piaui.folha.uol.com.br/lupa/2019/07/01/verificamos-manifestante-cartaz-sergio-moro-bom-pra-burro/,13h29,01.jul.2019,825,
"Circula pelas redes sociais uma foto que mostra o senador Flávio Bolsonaro ao lado de um agente de segurança pública. Segundo usuários do Facebook, ele seria o sargento da Aeronáutica Manoel Silva Rodrigues, preso na Espanha sob suspeita de tentar entrar no país com 39 quilos de cocaína na mala. Por meio do ",Nathália Afonso, #Verificamos: É falso que agente em foto com Flávio Bolsonaro seja sargento preso com cocaína na Espanha,FALSO,https://piaui.folha.uol.com.br/lupa/2019/07/01/verificamos-sargento-flavio/,16h22,01.jul.2019,826,
"Na última quarta-feira (26), o ministro do Supremo Tribunal Federal Gilmar Mendes concedeu uma ",Maurício Moraes, Gilmar Mendes erra sobre concessões de habeas e investigações de homicídios,EXAGERADO,https://piaui.folha.uol.com.br/lupa/2019/06/29/gilmar-concessoes-habeas-corpus/,08h01,29.jun.2019,827,
"Circula pelas redes sociais uma foto que mostra o presidente Jair Bolsonaro (PSL) em uma edição da Marcha para Jesus, cercado por outras pessoas. A legenda afirma que entre elas está o sargento da Aeronáutica Manoel Silva Rodrigues, preso na Espanha sob suspeita de tentar entrar no país com 39 quilos de cocaína na mala. O texto diz ainda que o militar, que viajava em um avião da Presidência, é filiado ao PSL. Por meio do ",Maurício Moraes, #Verificamos: É falso que sargento preso com 39 kg de cocaína tirou foto com Bolsonaro na Marcha para Jesus,FALSO,https://piaui.folha.uol.com.br/lupa/2019/06/28/verificamos-sargento-preso-39-kg-cocaina-bolsonaro-marcha-para-jesus/,12h26,28.jun.2019,828,
"Circula pelas redes sociais a “informação” de que o sargento da Aeronáutica Manoel Silva Rodrigues, preso na Espanha sob suspeita de entrar no país com 39 quilos de cocaína, é filiado ao PT. Ele integra o Grupo de Transporte Especial (GTE) da Força Aérea Brasileira (FAB) e viajava em um avião da Presidência. Por meio do ",Maurício Moraes, #Verificamos: É falso que sargento pego com 39 kg de cocaína é filiado ao PT,FALSO,https://piaui.folha.uol.com.br/lupa/2019/06/27/verificamos-sargento-39-kg-cocaina-filiado-pt/,15h19,27.jun.2019,829,
Circula pelas redes sociais uma fotografia do deputado federal Marcelo Freixo (PSOL-RJ) segurando um cartaz com o texto: “O único objetivo da esquerda é derrubar o governo Bolsonaro. O Brasil que se dane!”. Por meio do ,Plínio Lopes, #Verificamos: É montagem foto de Freixo com cartaz dizendo que ‘único objetivo da esquerda é derrubar o governo Bolsonaro’,FALSO,https://piaui.folha.uol.com.br/lupa/2019/06/28/verificamos-freixo-cartaz-esquerda-derrubar-bolsonaro/,09h58,28.jun.2019,830,
"Circula pelas redes sociais uma foto que mostra o presidente Jair Bolsonaro fazendo um gesto obsceno ao lado de uma televisão com a imagem do documentário Democracia em Vertigem, da diretora Petra Costa. Por meio do ",Nathália Afonso, #Verificamos: É falsa foto em que Bolsonaro faz gesto obsceno para ‘Democracia em Vertigem’,FALSO,https://piaui.folha.uol.com.br/lupa/2019/06/26/verificamos-bolsonaro-democracia-em-vertigem/,14h36,26.jun.2019,831,
"Circula pelas redes sociais uma montagem com uma frase atribuída ao ex-presidente Luiz Inácio Lula da Silva (PT). De acordo com o post, Lula disse, em 2016, que ‘nem a volta de Jesus Cristo’ iria impedi-lo de assumir a presidência da República em 2018. Por meio do ",Plínio Lopes, #Verificamos: É falso que Lula tenha dito que ‘nem a volta de Jesus Cristo’ iria impedi-lo de ser presidente,FALSO,https://piaui.folha.uol.com.br/lupa/2019/06/26/verificamos-lula-jesus-cristo-presidente/,14h10,26.jun.2019,832,
"Circula pelas redes sociais um vídeo que mostra manifestantes depredando um carro. O conteúdo foi compartilhado no dia 15 de junho, e a legenda menciona a #AGreveFoiUmFiasco, que foi utilizada por usuários logo após a greve geral do dia 14 de junho. Por meio do ",Nathália Afonso, #Verificamos: É antigo vídeo em que manifestantes depredam carro em protesto,FALSO,https://piaui.folha.uol.com.br/lupa/2019/06/24/verificamos-ato-depredam-carro/,19h00,24.jun.2019,833,
Circula pelas redes sociais ,Nathália Afonso, #Verificamos: Tuíte com crítica a Maia não foi feito pelo ministro Paulo Guedes,FALSO,https://piaui.folha.uol.com.br/lupa/2019/06/25/verificamos-tuite-paulo-falso/,18h48,25.jun.2019,834,
Um dos t,Nathália Afonso, Previdência: erros e acertos no Congresso durante as discussões sobre a reforma,FALSO,https://piaui.folha.uol.com.br/lupa/2019/06/26/previdencia-discussoes-camara/,07h01,26.jun.2019,835,
Circula pelas redes sociais a imagem de um livro coberto por cristais. Uma legenda afirma se tratar de uma edição da Bíblia encontrada “intacta e legível” no fundo do oceano. Por meio do ,Maurício Moraes, #Verificamos: Livro com cristais em foto não é ‘Bíblia resgatada do fundo do mar’,FALSO,https://piaui.folha.uol.com.br/lupa/2019/06/25/verificamos-livro-cristais-biblia-fundo-mar/,10h34,25.jun.2019,836,
"Circula pelas redes sociais que o governador do Maranhão, Flávio Dino (PCdoB), substituiu a bandeira nacional pela do partido comunista em seu gabinete. Por meio do ",Nathália Afonso, #Verificamos: É falso que governador do Maranhão substituiu bandeira nacional pela do PCdoB,FALSO,https://piaui.folha.uol.com.br/lupa/2019/06/20/verificamos-governador-maranhao-pcdob/,17h22,20.jun.2019,837,
"Circula pelas redes sociais uma publicação afirmando que o ministro do Gabinete de Segurança Institucional (GSI), general Augusto Heleno, teria pedido a prisão do jornalista Paulo Henrique Amorim, da Record. Por meio do ",Plínio Lopes, #Verificamos: É falso que general Heleno pediu prisão de Paulo Henrique Amorim ,FALSO,https://piaui.folha.uol.com.br/lupa/2019/06/24/verificamos-heleno-prisao/,15h10,24.jun.2019,838,
"Circula pelas redes sociais um vídeo que supostamente mostra a erupção do vulcão Sinabung na Indonésia. Uma coluna de fumaça ergue-se de repente, no meio do mar, e, depois, toma conta de tudo. Quando desaparece, vê-se uma imensa destruição. Por meio do ",Nathália Afonso, #Verificamos: Vídeo não mostra erupção vulcânica na Indonésia em 9 de junho,FALSO,https://piaui.folha.uol.com.br/lupa/2019/06/21/verificamos-video-vulcao-indonesia/,07h01,21.jun.2019,839,
Desde que o presidente Jair Bolsonaro apresentou o ,Plínio Lopes, Mudanças nas leis de trânsito: erros e acertos em um dos temas centrais da gestão Bolsonaro,FALSO,https://piaui.folha.uol.com.br/lupa/2019/06/19/transito-temas-bolsonaro/,07h01,19.jun.2019,840,
Circula nas redes sociais uma publicação que pede para a população não utilizar o medicamento ‘paracetamol p-500’. De acordo com o texto porque ele estaria infectado com o vírus Machupo. Por meio do ,Plínio Lopes, #Verificamos: É falso que paracetamol está infectado com vírus mortal,FALSO,https://piaui.folha.uol.com.br/lupa/2019/06/18/verificamos-paracetamol-virus-mortal/,16h34,18.jun.2019,841,
Circula pelas redes sociais que um “manifestante” teria esfaqueado uma policial no pescoço. Por meio do ,Nathália Afonso, #Verificamos: É falso que policial foi esfaqueada por manifestante,FALSO,https://piaui.folha.uol.com.br/lupa/2019/06/19/verificamos-policial-esfaqueada/,14h38,19.jun.2019,842,
"Circula pelas redes sociais a foto de um elefante carregando um filhote de leão, por causa do calor, até uma poça de água, enquanto uma leoa caminha ao lado do animal. Segundo a legenda, a imagem foi considerada a melhor deste século. Por meio do ",Nathália Afonso, #Verificamos: É montagem foto que mostra elefante carregando filhote de leão,FALSO,https://piaui.folha.uol.com.br/lupa/2019/06/18/verificamos-leoa-elefante/,17h06,18.jun.2019,843,
"Circula pelas redes sociais um vídeo em que cinco supostos grevistas destroem quatro orelhões. Uma legenda diz que o ato de vandalismo ocorreu em Rio Branco, no Acre, durante a greve geral de 14 de junho deste ano. Por meio do ",Maurício Moraes, #Verificamos: É antigo vídeo que mostra supostos grevistas quebrando orelhões,FALSO,https://piaui.folha.uol.com.br/lupa/2019/06/18/verificamos-grevistas-orelhoes/,19h39,18.jun.2019,844,
"Circula pelas redes sociais uma foto de manifestantes da Central Ùnica dos Trabalhadores (CUT), segurando um cartaz com o texto “Não me obriguem a trabalhar!”. Por meio do ",Nathália Afonso, #Verificamos: É montagem cartaz de manifestantes da CUT que diz ‘não me obriguem a trabalhar’,FALSO,https://piaui.folha.uol.com.br/lupa/2019/06/18/verificamos-cartaz-manifestantes-cut/,18h30,18.jun.2019,845,
"Circula pelas redes sociais uma montagem que traz uma frase atribuída a Romeu Tuma Júnior, ex-delegado de polícia e ex-deputado estadual em São Paulo, sobre o ex-presidente Luiz Inácio Lula da Silva. A legenda afirma que Lula “cortou o próprio dedo para não ter que trabalhar” e teria confessado o episódio a Tuma, que, por sua vez, teria relatado o caso no livro ",Maurício Moraes, #Verificamos: É falso que Lula tenha dito a ex-delegado que ‘cortou o próprio dedo para não ter que trabalhar’,FALSO,https://piaui.folha.uol.com.br/lupa/2019/06/17/verificamos-lula-ex-delegado-cortou-dedo/,18h11,17.jun.2019,846,
Circula pelas redes sociais uma imagem que mostra um suposto diálogo entre o senador e ex-presidente do Senado Renan Calheiros e o ex-presidente da Transpetro Sérgio Machado. Por meio do ,Nathália Afonso, #Verificamos: É falso diálogo entre Renan Calheiros e Sérgio Machado citando Bolsonaro,FALSO,https://piaui.folha.uol.com.br/lupa/2019/06/17/verificamos-renan-machado-dialogo/,15h44,17.jun.2019,847,
"Nesta terça-feira, o ",Plínio Lopes, Armamento e segurança: erros e acertos em um dos temas centrais da gestão Bolsonaro,FALSO,https://piaui.folha.uol.com.br/lupa/2019/06/18/armamento-tema-bolsonaro/,07h01,18.jun.2019,848,
"Circula pelas redes sociais uma imagem com uma frase atribuída ao ex-ministro do Supremo Tribunal Federal (STF) Teori Zavascki, com críticas ao ex-juiz e atual ministro da Justiça e Segurança Pública, Sergio Moro. Zavascki morreu na queda de um avião em 2017*. Por meio do ",Plínio Lopes, #Verificamos: Teori Zavascki não disse que ‘método do juiz Moro é medieval’,FALSO,https://piaui.folha.uol.com.br/lupa/2019/06/17/verificamos-teori-zavascki-metodo-juiz-moro-medieval/,12h19,17.jun.2019,849,
"Circula pelas redes sociais um tuíte atribuído ao ministro da Economia, Paulo Guedes, com críticas ao jornalista e cofundador do ",Maurício Moraes, #Verificamos: É falsa conta de Paulo Guedes no Twitter que criticou Greenwald,FALSO,https://piaui.folha.uol.com.br/lupa/2019/06/14/verificamos-paulo-guedes-twitter-greenwald/,17h19,14.jun.2019,850,
"Circula pelas redes sociais uma foto que mostra o presidente da OAB, Felipe Santa Cruz, com políticos de esquerda, como a deputada federal Gleisi Hoffmann e o deputado federal Paulo Pimenta, do PT. Segundo a publicação, depois da reunião a OAB teria pedido o “afastamento de Moro e a cabeça do Deltan”. Po",Nathália Afonso, #Verificamos: É falso que presidente da OAB se reuniu com deputados de esquerda antes de pedir afastamento de Moro e Dallagnol,FALSO,https://piaui.folha.uol.com.br/lupa/2019/06/14/verificamos-oab-esquerda-reuniao/,11h05,14.jun.2019,851,
"No último domingo (9), o governador de São Paulo, João Doria, concedeu uma entrevista ao programa Canal Livre, da Band. Falou sobre a economia do estado e os índices de segurança e defendeu o modelo público-privado de presídios, citando como exemplo o ",Maurício Moraes," Em entrevista, Doria erra sobre gás, homicídios e presídio privado em MG",FALSO,https://piaui.folha.uol.com.br/lupa/2019/06/14/doria-gas-homicidios-presidio/,07h05,14.jun.2019,852,
Circula pelas redes sociais um post que teria sido publicado pelo ,Nathália Afonso, #Verificamos: É verdadeiro que Dallagnol chamou Greenwald de ‘renomado jornalista’,VERDADEIRO,https://piaui.folha.uol.com.br/lupa/2019/06/13/verificamos-dallagnol-post-glenn/,17h19,13.jun.2019,853,
Circula pelas redes sociais uma imagem com um texto afirmando que o jornalista e cofundador do site ,Maurício Moraes, #Verificamos: É falso que Greenwald e Miranda foram acusados de ‘atentar contra a segurança no Reino Unido’,FALSO,https://piaui.folha.uol.com.br/lupa/2019/06/13/verificamos-greenwald-miranda-atentar-seguranca-reino-unido/,17h12,13.jun.2019,854,
"Circula pelas redes sociais a informação de que o jornalista Glenn Greenwald teria ligado 17 vezes para Adélio Bispo, responsável pelo atentado que feriu gravemente Jair Bolsonaro em setembro de 2018, durante as eleições presidenciais. ",Nathália Afonso, #Verificamos: É falso que Glenn Greenwald ligou 17 vezes para Adélio Bispo no dia do atentado,FALSO,https://piaui.folha.uol.com.br/lupa/2019/06/13/verificamos-glenn-adelio-facada/,15h01,13.jun.2019,855,
Circula pelas redes sociais uma imagem com fotos do cofundador do site ,Maurício Moraes," #Verificamos: Imagem faz acusações falsas contra Glenn Greenwald, David Miranda e Jean Wyllys",FALSO,https://piaui.folha.uol.com.br/lupa/2019/06/13/verificamos-acusacoes-glenn-miranda-jean/,08h00,13.jun.2019,856,
"Circula pelas redes sociais uma mensagem atribuída à conta oficial do aplicativo Telegram no Twitter afirmando que um hacker forjou o conteúdo das mensagens trocadas pelo coordenador da força-tarefa da Operação Lava Jato em Curitiba, Deltan Dallagnol, com o ex-juiz e atual ministro da Justiça e da Segurança Pública, Sergio Moro. Conversas entre as duas autoridades foram reveladas ",Maurício Moraes, #Verificamos: Telegram não disse que hacker manipulou conversas entre Moro e Dallagnol,FALSO,https://piaui.folha.uol.com.br/lupa/2019/06/13/verificamos-telegram-hacker-manipulou-conversas-moro-dallagnol/,12h42,13.jun.2019,857,
"Circula pelas redes sociais o vídeo de uma reportagem que mostra uma obra do Exército no Pantanal, na região de Corumbá (MS). A legenda afirma se tratar de mais um “golaço” do presidente Jair Bolsonaro (PSL). Soldados aparecem instalando postes de eletricidade na área, em meio a cobras e jacarés. Por meio do ",Maurício Moraes, #Verificamos: É antiga obra do Exército no Pantanal atribuída ao governo Bolsonaro,FALSO,https://piaui.folha.uol.com.br/lupa/2019/06/11/verificamos-obra-exercito-pantanal-bolsonaro/,12h11,11.jun.2019,858,
Circula pelas redes sociais um texto que afirma que o governo Jair Bolsonaro é responsável pelo “maior orçamento da Educação na história.” A informação é atribuída ao Portal de Transparência do governo federal. ,Natália Leal, #Verificamos: É falso que orçamento da educação para 2019 é o ‘maior na história’,FALSO,https://piaui.folha.uol.com.br/lupa/2019/06/11/verificamos-orcamento-educacao/,07h01,11.jun.2019,859,
"Texto da imagem que, até as 17h do dia 12 de junho de 2019, tinha sido compartilhada mais de mil vezes no Facebook",Nathália Afonso, #Verificamos: É falso que OAB pediu o fim da Operação Lava Jato,FALSO,https://piaui.folha.uol.com.br/lupa/2019/06/12/verificamos-oab-fim-lava-jato/,17h19,12.jun.2019,860,
"Circula pelas redes sociais uma suposta entrevista dada pelo vice-presidente da República, Hamilton Mourão, após a publicação, pelo site The Intercept Brasil, de conversas entre procuradores da Operação Lava Jato e o ministro da Justiça e Segurança Pública, Sergio Moro. Por meio do ",Maurício Moraes, #Verificamos: Mourão não pediu punição a Moro após reportagem sobre conversas em aplicativo,,https://piaui.folha.uol.com.br/lupa/2019/06/10/verificamos-mourao-punicao-moro/,15h40,10.jun.2019,861,
Circula pelas redes sociais um vídeo em que uma mulher ataca dois professores enquanto caminha pela rua. A legenda indica que as críticas ocorreram porque seu filho teria sido incentivado por um deles a ir a uma manifestação promovida pelo PT. Por meio do ,Maurício Moraes, #Verificamos: Vídeo em que mulher xinga professores é antigo e não tem relação com protestos pela educação,FALSO,https://piaui.folha.uol.com.br/lupa/2019/06/10/verificamos-video-mulher-protestos-educacao/,12h25,10.jun.2019,862,
"Circula pelas redes sociais uma imagem com um suposto diálogo entre o ex-juiz e atual ministro da Justiça e Segurança Pública, Sergio Moro, e o procurador do Ministério Público Federal e coordenador da força-tarefa da Lava Jato em Curitiba, Deltan Dallagnol. ",Nathália Afonso, #Verificamos: É falso diálogo em que Moro diz a Dallagnol que sentença de Lula ‘já está combinada’,FALSO,https://piaui.folha.uol.com.br/lupa/2019/06/10/verificamos-moro-dallagnol/,15h26,10.jun.2019,863,
"O combate ao aquecimento global não é prioridade no governo de Jair Bolsonaro. Tanto o ministro do Meio Ambiente, Ricardo Salles, quanto o de Relações Exteriores, Ernesto Araújo, têm feito declarações públicas em que contestam a relevância do tema. Salles compareceu a uma sessão no Senado, referente ao Dia Mundial do Meio Ambiente, e destacou que a pasta cuidará prioritariamente de problemas urbanos e de licenciamento ambiental, além de rever unidades de conservação para resolver conflitos. Araújo, por sua vez, questionou informações referentes às mudanças climáticas em sessão na Câmara na última semana. A ",Chico Marés," Meio Ambiente: Salles exagera sobre coleta de lixo, e Araújo nega mudanças climáticas",EXAGERADO,https://piaui.folha.uol.com.br/lupa/2019/06/08/meio-ambiente-salles-araujo/,07h52,08.jun.2019,864,
Circula nas redes sociais uma imagem de notas de dinheiro espalhadas na sarjeta de uma rua. A legenda afirma que o registro foi feito na Venezuela e que o dinheiro é “inútil” e “não serve mais para nada” por conta da inflação. Por meio do ,Plínio Lopes, #Verificamos: É falso que dinheiro tenha sido descartado na Venezuela por desvalorização pela inflação,FALSO,https://piaui.folha.uol.com.br/lupa/2019/06/07/verificamos-dinheiro-venezuela-inflacao/,16h31,07.jun.2019,865,
Circula nas redes sociais uma publicação afirmando que o deputado federal Marcelo Freixo (PSOL-RJ) recebe verba de auxílio-moradia mesmo morando em um imóvel funcional da Câmara Federal. Por meio do ,Plínio Lopes, #Verificamos: É falso que Freixo recebe auxílio-moradia mesmo vivendo em imóvel funcional,FALSO,https://piaui.folha.uol.com.br/lupa/2019/06/06/verificamos-freixo-auxilio-imovel/,14h57,06.jun.2019,866,
"Circula pelas redes sociais o trecho de um vídeo em que a presidente do PT, ex-senadora e atual deputada federal, Gleisi Hoffmann, estaria defendendo o desemprego em massa. Uma legenda “informa” que a gravação vazou e mostra uma reunião de cúpula do partido. Por meio do ",Maurício Moraes, #Verificamos: É falso que Gleisi Hoffmann defendeu desemprego em massa,FALSO,https://piaui.folha.uol.com.br/lupa/2019/06/03/verificamos-gleisi-hoffmann-desemprego/,18h00,03.jun.2019,867,
Circula pelas redes sociais foto de uma manifestante segurando um cartaz com erros de ortografia em um dos atos de apoio ao presidente Jair Bolsonaro ocorridos em maio. ,Nathália Afonso, #Verificamos: É montagem cartaz com erros de ortografia em ato pró-Bolsonaro,FALSO,https://piaui.folha.uol.com.br/lupa/2019/06/05/verificamos-cartaz-erros-ortografia/,16h22,05.jun.2019,868,
"A Agência Lupa anunciou nesta terça-feira (4) os novos componentes de seu Conselho Editorial e a criação de outros dois colegiados para nortear as decisões de governança da empresa: o Conselho de Negócios e o Conselho de Ética. Os grupos fazem parte da nova estrutura administrativa da Lupa, formada, desde abril, por três diretorias – a de Estratégia e Negócios, sob comando do executivo de comunicação Gilberto Scofield Jr., a de Conteúdo, liderada pela jornalista Natália Leal, e a de Marketing e Educação, a cargo do publicitário Douglas Silveira.",Equipe Lupa, Lupa anuncia novos nomes do Conselho Editorial e criação de colegiados de Ética e Negócios,,https://piaui.folha.uol.com.br/lupa/2019/06/04/lupa-anuncio-conselhos/,17h43,04.jun.2019,869,
"O presidente Jair  Bolsonaro foi entrevistado no quadro “Dois Dedos de Prosa” do Programa do Ratinho, no SBT, na última terça-feira (3). Na conversa, ele defendeu a reforma da Previdência e enumerou algumas das medidas tomadas nos cinco primeiros meses do seu governo. A ",Maurício Moraes," No SBT, Bolsonaro erra ao falar sobre atentado que sofreu, petróleo e Lei da Anistia",FALSO,https://piaui.folha.uol.com.br/lupa/2019/06/06/bolsonaro-sbt-petroleo/,07h06,06.jun.2019,870,
Circula pelas redes sociais que o cantor Agnaldo Timóteo morreu. Essa notícia foi publicada no Facebook às 12:17 desta sexta-feira (31). Por m,Nathália Afonso, #Verificamos: É falso que cantor Agnaldo Timóteo tenha morrido,FALSO,https://piaui.folha.uol.com.br/lupa/2019/05/31/verificamos-agnaldo-timoteo-morte/,15h45,31.maio.2019,871,
"Circula pelas redes sociais uma montagem de fotos que mostra manifestantes com bonés da Central Única dos Trabalhadores (CUT) ou camisetas da União da Juventude Socialista (UJS), supostamente fumando maconha. A legenda afirma que os registros foram feitos nos protestos em defesa da educação, em maio. Por meio do ",Maurício Moraes, #Verificamos: Imagens de suposto uso de drogas não foram feitas em protestos pela educação,FALSO,https://piaui.folha.uol.com.br/lupa/2019/06/04/verificamos-suposto-uso-drogas-protestos-educacao/,17h09,04.jun.2019,872,
"Circula nas redes sociais foto supostamente registrada nos protestos pela educação, na última quinta-feira (30). A foto mostra faixa com os dizeres “Lula está preso injustamente”. Por m",Chico Marés, #Verificamos: Faixa ‘Lula está preso injustamente’ não foi usada em protestos contra cortes na educação,FALSO,https://piaui.folha.uol.com.br/lupa/2019/06/02/verificamos-protestos-lula/,06h03,02.jun.2019,873,
"Nesta segunda-feira (3), a ",Nathália Afonso, Saneamento básico: Amoêdo e Freixo debatem tema com erros e acertos em rede social,"VERDADEIRO, MAS",https://piaui.folha.uol.com.br/lupa/2019/06/04/saneamento-basico-rede/,07h01,04.jun.2019,874,
"O ministro do Supremo Tribunal Federal (STF) Luís Roberto Barroso destacou alguns dos desafios para o desenvolvimento do Brasil em entrevista ao programa Central GloboNews, na última quarta-feira (29). Além de discutir os problemas da educação e da economia, ele falou sobre o papel do STF, acusado muitas vezes de legislar ao tomar decisões sobre temas polêmicos, como a criminalização da homofobia. A ",Maurício Moraes, Barroso erra dados sobre criminalização do aborto e evasão no ensino médio,FALSO,https://piaui.folha.uol.com.br/lupa/2019/06/01/barroso-aborto-evasao-ensino-medio/,08h00,01.jun.2019,875,
"Circula nas redes sociais foto do ex-candidato à Presidência pelo PDT Ciro Gomes usando uma camiseta com imagem do presidente Jair Bolsonaro (PSL). Na legenda, é dito que Gomes cansou da “esquerda e do centrão” e decidiu apoiar o presidente. Por m",Chico Marés, #Verificamos: É falso que Ciro Gomes tenha declarado apoio a Bolsonaro,FALSO,https://piaui.folha.uol.com.br/lupa/2019/06/01/verificamos-ciro-bolsonaro/,06h00,01.jun.2019,876,
"Circula nas redes sociais publicação com uma frase do ex-presidente Luiz Inácio Lula da Silva na qual ele, supostamente, sugere contratar um assassino chamado “Bala de Prata” para “dar um jeito” no ministro Sérgio Moro. Por meio do ",Chico Marés, #Verificamos: É falso que Lula tenha contratado assassino ‘Bala de Prata’ para ‘dar um jeito’ em Moro,FALSO,https://piaui.folha.uol.com.br/lupa/2019/05/30/verificamos-bala-de-prata-lula/,20h17,30.maio.2019,877,
"O  governador do Rio de Janeiro, Wilson Witzel, foi entrevistado pelo Canal Livre, da Band, no último domingo (26). Durante a conversa, ele falou sobre a segurança pública no estado e sobre investimentos que empresas pretendem fazer no Rio de Janeiro, entre outros assuntos. A ",Nathália Afonso, Governador do RJ erra ao dizer que ‘só dois policiais foram mortos’ em seu governo,FALSO,https://piaui.folha.uol.com.br/lupa/2019/05/30/governador-rj-witzel-policiais/,07h04,30.maio.2019,878,
Circula nas redes sociais foto do jogador de futebol Lionel Messi mostrando uma camiseta com foto do presidente Jair Bolsonaro (PSL). Por m,Chico Marés, #Verificamos: É montagem foto de Messi mostrando camisa com imagem de Bolsonaro,FALSO,https://piaui.folha.uol.com.br/lupa/2019/05/29/verificamos-messi-bolsonaro/,19h25,29.maio.2019,879,
"O ministro da Saúde, Luiz Henrique Mandetta, afirmou que sua gestão tem como uma das prioridades ampliar a cobertura de vacinação no país. Em entrevista ao programa Roda Viva, da TV Cultura, ele falou sobre o aumento de casos de sarampo, as ações de combate à Aids no país, entre outros temas. A ",Maurício Moraes, Ministro da Saúde erra dados sobre cobertura de vacinação no Brasil e no mundo,FALSO,https://piaui.folha.uol.com.br/lupa/2019/05/29/ministro-saude-vacinacao/,07h01,29.maio.2019,880,
Circula nas redes sociais a imagem de um homem nu que estaria em um protesto contra o presidente Jair Bolsonaro (PSL). A imagem é comparada com uma foto de manifestante favorável ao presidente. Por m,Chico Marés, #Verificamos: Foto de homem nu ‘contra o presidente’ é de estudante que hostilizava feministas em 2013,FALSO,https://piaui.folha.uol.com.br/lupa/2019/05/28/verificamos-homem-nu-feministas/,19h01,28.maio.2019,881,
